table value,free-free value,ratio,frequency(Hz),temperature(K),density(g/cm3)
6.67447e-19,3.83299e-18,0.174132,2.41799e+17,2.17585e+07,1.2915e-09
1.43899e-19,1.01021e-18,0.142444,4.29991e+17,2.17585e+07,1.2915e-09
2.82219e-20,2.38936e-19,0.118115,7.64641e+17,2.17585e+07,1.2915e-09
5.20436e-21,4.95474e-20,0.105038,1.35973e+18,2.17585e+07,1.2915e-09
5.35243e-12,8.24811e-12,0.648929,2.41799e+14,2.17585e+07,1.6681e-09
1.73716e-12,2.60768e-12,0.666171,4.29991e+14,2.17585e+07,1.6681e-09
5.11273e-13,8.24324e-13,0.620233,7.64641e+14,2.17585e+07,1.6681e-09
1.48614e-13,2.60508e-13,0.570479,1.35973e+15,2.17585e+07,1.6681e-09
4.30386e-14,8.22834e-14,0.523054,2.41799e+15,2.17585e+07,1.6681e-09
1.23489e-14,2.59658e-14,0.475585,4.29991e+15,2.17585e+07,1.6681e-09
3.49667e-15,8.18101e-15,0.427413,7.64641e+15,2.17585e+07,1.6681e-09
9.77723e-16,2.57025e-15,0.3804,1.35973e+16,2.17585e+07,1.6681e-09
2.69098e-16,8.03416e-16,0.334942,2.41799e+16,2.17585e+07,1.6681e-09
7.24906e-17,2.48902e-16,0.291242,4.29991e+16,2.17585e+07,1.6681e-09
1.8953e-17,7.59198e-17,0.249644,7.64641e+16,2.17585e+07,1.6681e-09
4.74091e-18,2.2541e-17,0.210324,1.35973e+17,2.17585e+07,1.6681e-09
1.11341e-18,6.3943e-18,0.174125,2.41799e+17,2.17585e+07,1.6681e-09
2.4004e-19,1.68527e-18,0.142434,4.29991e+17,2.17585e+07,1.6681e-09
4.70788e-20,3.986e-19,0.11811,7.64641e+17,2.17585e+07,1.6681e-09
8.68163e-21,8.26563e-20,0.105033,1.35973e+18,2.17585e+07,1.6681e-09
8.92826e-12,1.37582e-11,0.64894,2.41799e+14,2.17585e+07,2.1544e-09
2.89767e-12,4.34973e-12,0.666172,4.29991e+14,2.17585e+07,2.1544e-09
8.52841e-13,1.37501e-12,0.620243,7.64641e+14,2.17585e+07,2.1544e-09
2.47907e-13,4.3454e-13,0.570504,1.35973e+15,2.17585e+07,2.1544e-09
7.17911e-14,1.37253e-13,0.523058,2.41799e+15,2.17585e+07,2.1544e-09
2.05989e-14,4.33122e-14,0.47559,4.29991e+15,2.17585e+07,2.1544e-09
5.83282e-15,1.36463e-14,0.427429,7.64641e+15,2.17585e+07,2.1544e-09
1.6309e-15,4.2873e-15,0.380403,1.35973e+16,2.17585e+07,2.1544e-09
4.48869e-16,1.34014e-15,0.334943,2.41799e+16,2.17585e+07,2.1544e-09
1.2092e-16,4.1518e-16,0.291247,4.29991e+16,2.17585e+07,2.1544e-09
3.16158e-17,1.26638e-16,0.249655,7.64641e+16,2.17585e+07,2.1544e-09
7.90816e-18,3.75994e-17,0.210326,1.35973e+17,2.17585e+07,2.1544e-09
1.85724e-18,1.0666e-17,0.174127,2.41799e+17,2.17585e+07,2.1544e-09
4.00395e-19,2.81111e-18,0.142433,4.29991e+17,2.17585e+07,2.1544e-09
7.853e-20,6.64883e-19,0.118111,7.64641e+17,2.17585e+07,2.1544e-09
1.44817e-20,1.37875e-19,0.105035,1.35973e+18,2.17585e+07,2.1544e-09
1.48939e-11,2.29515e-11,0.648927,2.41799e+14,2.17585e+07,2.7826e-09
4.83393e-12,7.25624e-12,0.666176,4.29991e+14,2.17585e+07,2.7826e-09
1.42266e-12,2.2938e-12,0.62022,7.64641e+14,2.17585e+07,2.7826e-09
4.1355e-13,7.249e-13,0.570492,1.35973e+15,2.17585e+07,2.7826e-09
1.1976e-13,2.28965e-13,0.52305,2.41799e+15,2.17585e+07,2.7826e-09
3.43623e-14,7.22536e-14,0.475579,4.29991e+15,2.17585e+07,2.7826e-09
9.72992e-15,2.27648e-14,0.42741,7.64641e+15,2.17585e+07,2.7826e-09
2.7206e-15,7.15209e-15,0.380393,1.35973e+16,2.17585e+07,2.7826e-09
7.48798e-16,2.23562e-15,0.33494,2.41799e+16,2.17585e+07,2.7826e-09
2.01713e-16,6.92605e-16,0.291239,4.29991e+16,2.17585e+07,2.7826e-09
5.27414e-17,2.11258e-16,0.249654,7.64641e+16,2.17585e+07,2.7826e-09
1.3192e-17,6.27235e-17,0.21032,1.35973e+17,2.17585e+07,2.7826e-09
3.09815e-18,1.77931e-17,0.174121,2.41799e+17,2.17585e+07,2.7826e-09
6.67935e-19,4.6895e-18,0.142432,4.29991e+17,2.17585e+07,2.7826e-09
1.31002e-19,1.10916e-18,0.118109,7.64641e+17,2.17585e+07,2.7826e-09
2.41577e-20,2.30003e-19,0.105032,1.35973e+18,2.17585e+07,2.7826e-09
2.48439e-11,3.82841e-11,0.648937,2.41799e+14,2.17585e+07,3.5938e-09
8.06341e-12,1.21037e-11,0.666194,4.29991e+14,2.17585e+07,3.5938e-09
2.37309e-12,3.82614e-12,0.620231,7.64641e+14,2.17585e+07,3.5938e-09
6.89794e-13,1.20916e-12,0.570473,1.35973e+15,2.17585e+07,3.5938e-09
1.99769e-13,3.81923e-13,0.523059,2.41799e+15,2.17585e+07,3.5938e-09
5.73175e-14,1.20522e-13,0.475578,4.29991e+15,2.17585e+07,3.5938e-09
1.623e-14,3.79726e-14,0.427412,7.64641e+15,2.17585e+07,3.5938e-09
4.53825e-15,1.193e-14,0.380407,1.35973e+16,2.17585e+07,3.5938e-09
1.24903e-15,3.7291e-15,0.33494,2.41799e+16,2.17585e+07,3.5938e-09
3.36473e-16,1.15529e-15,0.291245,4.29991e+16,2.17585e+07,3.5938e-09
8.79726e-17,3.52386e-16,0.249648,7.64641e+16,2.17585e+07,3.5938e-09
2.20052e-17,1.04625e-16,0.210324,1.35973e+17,2.17585e+07,3.5938e-09
5.16788e-18,2.96795e-17,0.174123,2.41799e+17,2.17585e+07,3.5938e-09
1.11415e-18,7.82226e-18,0.142433,4.29991e+17,2.17585e+07,3.5938e-09
2.18521e-19,1.85012e-18,0.118112,7.64641e+17,2.17585e+07,3.5938e-09
4.02973e-20,3.83654e-19,0.105036,1.35973e+18,2.17585e+07,3.5938e-09
4.14425e-11,6.38624e-11,0.648934,2.41799e+14,2.17585e+07,4.6416e-09
1.34504e-11,2.01904e-11,0.666179,4.29991e+14,2.17585e+07,4.6416e-09
3.95859e-12,6.38247e-12,0.620228,7.64641e+14,2.17585e+07,4.6416e-09
1.15065e-12,2.01703e-12,0.570469,1.35973e+15,2.17585e+07,4.6416e-09
3.33234e-13,6.37094e-13,0.523054,2.41799e+15,2.17585e+07,4.6416e-09
9.56123e-14,2.01045e-13,0.475577,4.29991e+15,2.17585e+07,4.6416e-09
2.70735e-14,6.33429e-14,0.427412,7.64641e+15,2.17585e+07,4.6416e-09
7.56999e-15,1.99006e-14,0.380389,1.35973e+16,2.17585e+07,4.6416e-09
2.08352e-15,6.22059e-15,0.33494,2.41799e+16,2.17585e+07,4.6416e-09
5.61262e-16,1.92717e-15,0.291237,4.29991e+16,2.17585e+07,4.6416e-09
1.46749e-16,5.87823e-16,0.249648,7.64641e+16,2.17585e+07,4.6416e-09
3.67067e-17,1.74528e-16,0.21032,1.35973e+17,2.17585e+07,4.6416e-09
8.62084e-18,4.9509e-17,0.174127,2.41799e+17,2.17585e+07,4.6416e-09
1.85854e-18,1.30485e-17,0.142434,4.29991e+17,2.17585e+07,4.6416e-09
3.64514e-19,3.08623e-18,0.11811,7.64641e+17,2.17585e+07,4.6416e-09
6.72197e-20,6.39981e-19,0.105034,1.35973e+18,2.17585e+07,4.6416e-09
6.9132e-11,1.06527e-10,0.648963,2.41799e+14,2.17585e+07,5.9948e-09
2.24367e-11,3.3679e-11,0.666194,4.29991e+14,2.17585e+07,5.9948e-09
6.60327e-12,1.06464e-11,0.620235,7.64641e+14,2.17585e+07,5.9948e-09
1.91942e-12,3.36454e-12,0.570483,1.35973e+15,2.17585e+07,5.9948e-09
5.55862e-13,1.06272e-12,0.523057,2.41799e+15,2.17585e+07,5.9948e-09
1.59492e-13,3.35357e-13,0.475588,4.29991e+15,2.17585e+07,5.9948e-09
4.51612e-14,1.0566e-13,0.427419,7.64641e+15,2.17585e+07,5.9948e-09
1.26274e-14,3.31956e-14,0.380395,1.35973e+16,2.17585e+07,5.9948e-09
3.47549e-15,1.03764e-14,0.334942,2.41799e+16,2.17585e+07,5.9948e-09
9.36268e-16,3.21465e-15,0.291251,4.29991e+16,2.17585e+07,5.9948e-09
2.44792e-16,9.80529e-16,0.249653,7.64641e+16,2.17585e+07,5.9948e-09
6.12309e-17,2.91124e-16,0.210326,1.35973e+17,2.17585e+07,5.9948e-09
1.43803e-17,8.25845e-17,0.174129,2.41799e+17,2.17585e+07,5.9948e-09
3.10021e-18,2.17658e-17,0.142435,4.29991e+17,2.17585e+07,5.9948e-09
6.08053e-19,5.14804e-18,0.118113,7.64641e+17,2.17585e+07,5.9948e-09
1.12127e-19,1.06753e-18,0.105034,1.35973e+18,2.17585e+07,5.9948e-09
1.15318e-10,1.77698e-10,0.648955,2.41799e+14,2.17585e+07,7.7426e-09
3.74262e-11,5.61802e-11,0.666181,4.29991e+14,2.17585e+07,7.7426e-09
1.10146e-11,1.77594e-11,0.620215,7.64641e+14,2.17585e+07,7.7426e-09
3.2018e-12,5.61242e-12,0.570484,1.35973e+15,2.17585e+07,7.7426e-09
9.27254e-13,1.77273e-12,0.523066,2.41799e+15,2.17585e+07,7.7426e-09
2.66051e-13,5.59412e-13,0.475591,4.29991e+15,2.17585e+07,7.7426e-09
7.53332e-14,1.76253e-13,0.427415,7.64641e+15,2.17585e+07,7.7426e-09
2.10645e-14,5.53739e-14,0.380405,1.35973e+16,2.17585e+07,7.7426e-09
5.7975e-15,1.73089e-14,0.334943,2.41799e+16,2.17585e+07,7.7426e-09
1.56176e-15,5.36238e-15,0.291244,4.29991e+16,2.17585e+07,7.7426e-09
4.08337e-16,1.63563e-15,0.249651,7.64641e+16,2.17585e+07,7.7426e-09
1.0214e-16,4.85627e-16,0.210327,1.35973e+17,2.17585e+07,7.7426e-09
2.39873e-17,1.3776e-16,0.174124,2.41799e+17,2.17585e+07,7.7426e-09
5.17144e-18,3.63077e-17,0.142434,4.29991e+17,2.17585e+07,7.7426e-09
1.01428e-18,8.58749e-18,0.118111,7.64641e+17,2.17585e+07,7.7426e-09
1.87038e-19,1.78076e-18,0.105033,1.35973e+18,2.17585e+07,7.7426e-09
1.9236e-10,2.96422e-10,0.64894,2.41799e+14,2.17585e+07,1e-08
6.2431e-11,9.37152e-11,0.666178,4.29991e+14,2.17585e+07,1e-08
1.8374e-11,2.96247e-11,0.620226,7.64641e+14,2.17585e+07,1e-08
5.3409e-12,9.36218e-12,0.570476,1.35973e+15,2.17585e+07,1e-08
1.5467e-12,2.95712e-12,0.523044,2.41799e+15,2.17585e+07,1e-08
4.438e-13,9.33164e-13,0.475586,4.29991e+15,2.17585e+07,1e-08
1.2566e-13,2.9401e-13,0.4274,7.64641e+15,2.17585e+07,1e-08
3.5137e-14,9.23701e-14,0.380393,1.35973e+16,2.17585e+07,1e-08
9.6709e-15,2.88733e-14,0.334943,2.41799e+16,2.17585e+07,1e-08
2.6052e-15,8.94507e-15,0.291244,4.29991e+16,2.17585e+07,1e-08
6.8116e-16,2.72842e-15,0.249654,7.64641e+16,2.17585e+07,1e-08
1.7038e-16,8.10082e-16,0.210325,1.35973e+17,2.17585e+07,1e-08
4.0014e-17,2.29799e-16,0.174126,2.41799e+17,2.17585e+07,1e-08
8.6266e-18,6.05654e-17,0.142434,4.29991e+17,2.17585e+07,1e-08
1.6919e-18,1.43249e-17,0.118109,7.64641e+17,2.17585e+07,1e-08
3.12e-19,2.97051e-18,0.105032,1.35973e+18,2.17585e+07,1e-08
3.2086e-10,4.94423e-10,0.648959,2.41799e+14,2.17585e+07,1.2915e-08
1.04138e-10,1.56314e-10,0.666206,4.29991e+14,2.17585e+07,1.2915e-08
3.06486e-11,4.94131e-11,0.620252,7.64641e+14,2.17585e+07,1.2915e-08
8.9089e-12,1.56159e-11,0.570503,1.35973e+15,2.17585e+07,1.2915e-08
2.58003e-12,4.93239e-12,0.523079,2.41799e+15,2.17585e+07,1.2915e-08
7.40275e-13,1.55649e-12,0.475605,4.29991e+15,2.17585e+07,1.2915e-08
2.0961e-13,4.90401e-13,0.427427,7.64641e+15,2.17585e+07,1.2915e-08
5.86109e-14,1.54071e-13,0.380415,1.35973e+16,2.17585e+07,1.2915e-08
1.61308e-14,4.81598e-14,0.334944,2.41799e+16,2.17585e+07,1.2915e-08
4.34551e-15,1.49201e-14,0.291252,4.29991e+16,2.17585e+07,1.2915e-08
1.1362e-15,4.55093e-15,0.249663,7.64641e+16,2.17585e+07,1.2915e-08
2.84195e-16,1.35119e-15,0.210329,1.35973e+17,2.17585e+07,1.2915e-08
6.67447e-17,3.83299e-16,0.174132,2.41799e+17,2.17585e+07,1.2915e-08
1.43899e-17,1.01021e-16,0.142444,4.29991e+17,2.17585e+07,1.2915e-08
2.82219e-18,2.38936e-17,0.118115,7.64641e+17,2.17585e+07,1.2915e-08
5.20436e-19,4.95474e-18,0.105038,1.35973e+18,2.17585e+07,1.2915e-08
5.35243e-10,8.24811e-10,0.648929,2.41799e+14,2.17585e+07,1.6681e-08
1.73716e-10,2.60768e-10,0.666171,4.29991e+14,2.17585e+07,1.6681e-08
5.11273e-11,8.24324e-11,0.620233,7.64641e+14,2.17585e+07,1.6681e-08
1.48614e-11,2.60508e-11,0.570479,1.35973e+15,2.17585e+07,1.6681e-08
4.30386e-12,8.22834e-12,0.523054,2.41799e+15,2.17585e+07,1.6681e-08
1.23489e-12,2.59658e-12,0.475585,4.29991e+15,2.17585e+07,1.6681e-08
3.49667e-13,8.18101e-13,0.427413,7.64641e+15,2.17585e+07,1.6681e-08
9.77723e-14,2.57025e-13,0.3804,1.35973e+16,2.17585e+07,1.6681e-08
2.69098e-14,8.03416e-14,0.334942,2.41799e+16,2.17585e+07,1.6681e-08
7.24906e-15,2.48902e-14,0.291242,4.29991e+16,2.17585e+07,1.6681e-08
1.8953e-15,7.59198e-15,0.249644,7.64641e+16,2.17585e+07,1.6681e-08
4.74091e-16,2.2541e-15,0.210324,1.35973e+17,2.17585e+07,1.6681e-08
1.11341e-16,6.3943e-16,0.174125,2.41799e+17,2.17585e+07,1.6681e-08
2.4004e-17,1.68527e-16,0.142434,4.29991e+17,2.17585e+07,1.6681e-08
4.70788e-18,3.986e-17,0.11811,7.64641e+17,2.17585e+07,1.6681e-08
8.68163e-19,8.26563e-18,0.105033,1.35973e+18,2.17585e+07,1.6681e-08
8.92826e-10,1.37582e-09,0.64894,2.41799e+14,2.17585e+07,2.1544e-08
2.89767e-10,4.34973e-10,0.666172,4.29991e+14,2.17585e+07,2.1544e-08
8.52841e-11,1.37501e-10,0.620243,7.64641e+14,2.17585e+07,2.1544e-08
2.47907e-11,4.3454e-11,0.570504,1.35973e+15,2.17585e+07,2.1544e-08
7.17911e-12,1.37253e-11,0.523058,2.41799e+15,2.17585e+07,2.1544e-08
2.05989e-12,4.33122e-12,0.47559,4.29991e+15,2.17585e+07,2.1544e-08
5.83282e-13,1.36463e-12,0.427429,7.64641e+15,2.17585e+07,2.1544e-08
1.6309e-13,4.2873e-13,0.380403,1.35973e+16,2.17585e+07,2.1544e-08
4.48869e-14,1.34014e-13,0.334943,2.41799e+16,2.17585e+07,2.1544e-08
1.2092e-14,4.1518e-14,0.291247,4.29991e+16,2.17585e+07,2.1544e-08
3.16158e-15,1.26638e-14,0.249655,7.64641e+16,2.17585e+07,2.1544e-08
7.90816e-16,3.75994e-15,0.210326,1.35973e+17,2.17585e+07,2.1544e-08
1.85724e-16,1.0666e-15,0.174127,2.41799e+17,2.17585e+07,2.1544e-08
4.00395e-17,2.81111e-16,0.142433,4.29991e+17,2.17585e+07,2.1544e-08
7.853e-18,6.64883e-17,0.118111,7.64641e+17,2.17585e+07,2.1544e-08
1.44817e-18,1.37875e-17,0.105035,1.35973e+18,2.17585e+07,2.1544e-08
1.48939e-09,2.29515e-09,0.648927,2.41799e+14,2.17585e+07,2.7826e-08
4.83393e-10,7.25624e-10,0.666176,4.29991e+14,2.17585e+07,2.7826e-08
1.42266e-10,2.2938e-10,0.62022,7.64641e+14,2.17585e+07,2.7826e-08
4.13522e-11,7.249e-11,0.570454,1.35973e+15,2.17585e+07,2.7826e-08
1.1976e-11,2.28965e-11,0.52305,2.41799e+15,2.17585e+07,2.7826e-08
3.43623e-12,7.22536e-12,0.475579,4.29991e+15,2.17585e+07,2.7826e-08
9.72992e-13,2.27648e-12,0.42741,7.64641e+15,2.17585e+07,2.7826e-08
2.7206e-13,7.15209e-13,0.380393,1.35973e+16,2.17585e+07,2.7826e-08
7.48798e-14,2.23562e-13,0.33494,2.41799e+16,2.17585e+07,2.7826e-08
2.01713e-14,6.92605e-14,0.291239,4.29991e+16,2.17585e+07,2.7826e-08
5.27414e-15,2.11258e-14,0.249654,7.64641e+16,2.17585e+07,2.7826e-08
1.3192e-15,6.27235e-15,0.21032,1.35973e+17,2.17585e+07,2.7826e-08
3.09815e-16,1.77931e-15,0.174121,2.41799e+17,2.17585e+07,2.7826e-08
6.67935e-17,4.6895e-16,0.142432,4.29991e+17,2.17585e+07,2.7826e-08
1.31002e-17,1.10916e-16,0.118109,7.64641e+17,2.17585e+07,2.7826e-08
2.41577e-18,2.30003e-17,0.105032,1.35973e+18,2.17585e+07,2.7826e-08
2.48439e-09,3.82841e-09,0.648937,2.41799e+14,2.17585e+07,3.5938e-08
8.06341e-10,1.21037e-09,0.666194,4.29991e+14,2.17585e+07,3.5938e-08
2.37309e-10,3.82614e-10,0.620231,7.64641e+14,2.17585e+07,3.5938e-08
6.89794e-11,1.20916e-10,0.570473,1.35973e+15,2.17585e+07,3.5938e-08
1.99769e-11,3.81923e-11,0.523059,2.41799e+15,2.17585e+07,3.5938e-08
5.73175e-12,1.20522e-11,0.475578,4.29991e+15,2.17585e+07,3.5938e-08
1.623e-12,3.79726e-12,0.427412,7.64641e+15,2.17585e+07,3.5938e-08
4.53825e-13,1.193e-12,0.380407,1.35973e+16,2.17585e+07,3.5938e-08
1.24903e-13,3.7291e-13,0.33494,2.41799e+16,2.17585e+07,3.5938e-08
3.3647e-14,1.15529e-13,0.291242,4.29991e+16,2.17585e+07,3.5938e-08
8.79726e-15,3.52386e-14,0.249648,7.64641e+16,2.17585e+07,3.5938e-08
2.20052e-15,1.04625e-14,0.210324,1.35973e+17,2.17585e+07,3.5938e-08
5.16788e-16,2.96795e-15,0.174123,2.41799e+17,2.17585e+07,3.5938e-08
1.11415e-16,7.82226e-16,0.142433,4.29991e+17,2.17585e+07,3.5938e-08
2.18521e-17,1.85012e-16,0.118112,7.64641e+17,2.17585e+07,3.5938e-08
4.02973e-18,3.83654e-17,0.105036,1.35973e+18,2.17585e+07,3.5938e-08
4.14425e-09,6.38624e-09,0.648934,2.41799e+14,2.17585e+07,4.6416e-08
1.34504e-09,2.01904e-09,0.666179,4.29991e+14,2.17585e+07,4.6416e-08
3.95854e-10,6.38247e-10,0.620221,7.64641e+14,2.17585e+07,4.6416e-08
1.15065e-10,2.01703e-10,0.570469,1.35973e+15,2.17585e+07,4.6416e-08
3.33234e-11,6.37094e-11,0.523054,2.41799e+15,2.17585e+07,4.6416e-08
9.56123e-12,2.01045e-11,0.475577,4.29991e+15,2.17585e+07,4.6416e-08
2.70735e-12,6.33429e-12,0.427412,7.64641e+15,2.17585e+07,4.6416e-08
7.56999e-13,1.99006e-12,0.380389,1.35973e+16,2.17585e+07,4.6416e-08
2.08352e-13,6.22059e-13,0.33494,2.41799e+16,2.17585e+07,4.6416e-08
5.61262e-14,1.92717e-13,0.291237,4.29991e+16,2.17585e+07,4.6416e-08
1.46753e-14,5.87823e-14,0.249656,7.64641e+16,2.17585e+07,4.6416e-08
3.67072e-15,1.74528e-14,0.210323,1.35973e+17,2.17585e+07,4.6416e-08
8.62131e-16,4.9509e-15,0.174136,2.41799e+17,2.17585e+07,4.6416e-08
1.85868e-16,1.30485e-15,0.142444,4.29991e+17,2.17585e+07,4.6416e-08
3.64561e-17,3.08623e-16,0.118125,7.64641e+17,2.17585e+07,4.6416e-08
6.90484e-18,6.39981e-17,0.107891,1.35973e+18,2.17585e+07,4.6416e-08
6.9132e-09,1.06527e-08,0.648963,2.41799e+14,2.17585e+07,5.9948e-08
2.24361e-09,3.3679e-09,0.666176,4.29991e+14,2.17585e+07,5.9948e-08
6.60327e-10,1.06464e-09,0.620235,7.64641e+14,2.17585e+07,5.9948e-08
1.91942e-10,3.36454e-10,0.570483,1.35973e+15,2.17585e+07,5.9948e-08
5.55862e-11,1.06272e-10,0.523057,2.41799e+15,2.17585e+07,5.9948e-08
1.59492e-11,3.35357e-11,0.475588,4.29991e+15,2.17585e+07,5.9948e-08
4.51612e-12,1.0566e-11,0.427419,7.64641e+15,2.17585e+07,5.9948e-08
1.26274e-12,3.31956e-12,0.380395,1.35973e+16,2.17585e+07,5.9948e-08
3.47549e-13,1.03764e-12,0.334942,2.41799e+16,2.17585e+07,5.9948e-08
9.36268e-14,3.21465e-13,0.291251,4.29991e+16,2.17585e+07,5.9948e-08
2.44792e-14,9.80529e-14,0.249653,7.64641e+16,2.17585e+07,5.9948e-08
6.12309e-15,2.91124e-14,0.210326,1.35973e+17,2.17585e+07,5.9948e-08
1.43815e-15,8.25845e-15,0.174143,2.41799e+17,2.17585e+07,5.9948e-08
3.10057e-16,2.17658e-15,0.142452,4.29991e+17,2.17585e+07,5.9948e-08
6.08172e-17,5.14804e-16,0.118137,7.64641e+17,2.17585e+07,5.9948e-08
1.17684e-17,1.06753e-16,0.110239,1.35973e+18,2.17585e+07,5.9948e-08
1.15318e-08,1.77698e-08,0.648955,2.41799e+14,2.17585e+07,7.7426e-08
3.74262e-09,5.61802e-09,0.666181,4.29991e+14,2.17585e+07,7.7426e-08
1.10146e-09,1.77594e-09,0.620215,7.64641e+14,2.17585e+07,7.7426e-08
3.2018e-10,5.61242e-10,0.570484,1.35973e+15,2.17585e+07,7.7426e-08
9.27254e-11,1.77273e-10,0.523066,2.41799e+15,2.17585e+07,7.7426e-08
2.66051e-11,5.59412e-11,0.475591,4.29991e+15,2.17585e+07,7.7426e-08
7.53332e-12,1.76253e-11,0.427415,7.64641e+15,2.17585e+07,7.7426e-08
2.10645e-12,5.53739e-12,0.380405,1.35973e+16,2.17585e+07,7.7426e-08
5.7975e-13,1.73089e-12,0.334943,2.41799e+16,2.17585e+07,7.7426e-08
1.56176e-13,5.36238e-13,0.291244,4.29991e+16,2.17585e+07,7.7426e-08
4.08345e-14,1.63563e-13,0.249656,7.64641e+16,2.17585e+07,7.7426e-08
1.0214e-14,4.85627e-14,0.210327,1.35973e+17,2.17585e+07,7.7426e-08
2.39904e-15,1.3776e-14,0.174147,2.41799e+17,2.17585e+07,7.7426e-08
5.17229e-16,3.63077e-15,0.142457,4.29991e+17,2.17585e+07,7.7426e-08
1.01459e-16,8.58749e-16,0.118147,7.64641e+17,2.17585e+07,7.7426e-08
1.9955e-17,1.78076e-16,0.112059,1.35973e+18,2.17585e+07,7.7426e-08
1.9236e-08,2.96422e-08,0.64894,2.41799e+14,2.17585e+07,1e-07
6.2431e-09,9.37152e-09,0.666178,4.29991e+14,2.17585e+07,1e-07
1.8374e-09,2.96247e-09,0.620226,7.64641e+14,2.17585e+07,1e-07
5.3409e-10,9.36218e-10,0.570476,1.35973e+15,2.17585e+07,1e-07
1.5467e-10,2.95712e-10,0.523044,2.41799e+15,2.17585e+07,1e-07
4.438e-11,9.33164e-11,0.475586,4.29991e+15,2.17585e+07,1e-07
1.2566e-11,2.9401e-11,0.4274,7.64641e+15,2.17585e+07,1e-07
3.5138e-12,9.23701e-12,0.380404,1.35973e+16,2.17585e+07,1e-07
9.6709e-13,2.88733e-12,0.334943,2.41799e+16,2.17585e+07,1e-07
2.6052e-13,8.94507e-13,0.291244,4.29991e+16,2.17585e+07,1e-07
6.8116e-14,2.72842e-13,0.249654,7.64641e+16,2.17585e+07,1e-07
1.7038e-14,8.10082e-14,0.210325,1.35973e+17,2.17585e+07,1e-07
4.002e-15,2.29799e-14,0.174152,2.41799e+17,2.17585e+07,1e-07
8.6292e-16,6.05654e-15,0.142477,4.29991e+17,2.17585e+07,1e-07
1.6928e-16,1.43249e-15,0.118172,7.64641e+17,2.17585e+07,1e-07
3.4848e-17,2.97051e-16,0.117313,1.35973e+18,2.17585e+07,1e-07
3.2086e-08,4.94423e-08,0.648959,2.41799e+14,2.17585e+07,1.2915e-07
1.04138e-08,1.56314e-08,0.666206,4.29991e+14,2.17585e+07,1.2915e-07
3.06486e-09,4.94131e-09,0.620252,7.64641e+14,2.17585e+07,1.2915e-07
8.9089e-10,1.56159e-09,0.570503,1.35973e+15,2.17585e+07,1.2915e-07
2.58003e-10,4.93239e-10,0.523079,2.41799e+15,2.17585e+07,1.2915e-07
7.40275e-11,1.55649e-10,0.475605,4.29991e+15,2.17585e+07,1.2915e-07
2.0961e-11,4.90401e-11,0.427427,7.64641e+15,2.17585e+07,1.2915e-07
5.86109e-12,1.54071e-11,0.380415,1.35973e+16,2.17585e+07,1.2915e-07
1.61321e-12,4.81598e-12,0.334971,2.41799e+16,2.17585e+07,1.2915e-07
4.34603e-13,1.49201e-12,0.291286,4.29991e+16,2.17585e+07,1.2915e-07
1.13634e-13,4.55093e-13,0.249694,7.64641e+16,2.17585e+07,1.2915e-07
2.84298e-14,1.35119e-13,0.210405,1.35973e+17,2.17585e+07,1.2915e-07
6.68041e-15,3.83299e-14,0.174287,2.41799e+17,2.17585e+07,1.2915e-07
1.44312e-15,1.01021e-14,0.142853,4.29991e+17,2.17585e+07,1.2915e-07
2.83458e-16,2.38936e-15,0.118634,7.64641e+17,2.17585e+07,1.2915e-07
9.98536e-17,4.95474e-16,0.201532,1.35973e+18,2.17585e+07,1.2915e-07
5.35243e-08,8.24811e-08,0.648929,2.41799e+14,2.17585e+07,1.6681e-07
1.73716e-08,2.60768e-08,0.666171,4.29991e+14,2.17585e+07,1.6681e-07
5.11273e-09,8.24324e-09,0.620233,7.64641e+14,2.17585e+07,1.6681e-07
1.48614e-09,2.60508e-09,0.570479,1.35973e+15,2.17585e+07,1.6681e-07
4.30386e-10,8.22834e-10,0.523054,2.41799e+15,2.17585e+07,1.6681e-07
1.23489e-10,2.59658e-10,0.475585,4.29991e+15,2.17585e+07,1.6681e-07
3.49667e-11,8.18101e-11,0.427413,7.64641e+15,2.17585e+07,1.6681e-07
9.77723e-12,2.57025e-11,0.3804,1.35973e+16,2.17585e+07,1.6681e-07
2.69098e-12,8.03416e-12,0.334942,2.41799e+16,2.17585e+07,1.6681e-07
7.2504e-13,2.48902e-12,0.291296,4.29991e+16,2.17585e+07,1.6681e-07
1.8958e-13,7.59198e-13,0.24971,7.64641e+16,2.17585e+07,1.6681e-07
4.74374e-14,2.2541e-13,0.21045,1.35973e+17,2.17585e+07,1.6681e-07
1.11504e-14,6.3943e-14,0.17438,2.41799e+17,2.17585e+07,1.6681e-07
2.41207e-15,1.68527e-14,0.143127,4.29991e+17,2.17585e+07,1.6681e-07
4.74274e-16,3.986e-15,0.118985,7.64641e+17,2.17585e+07,1.6681e-07
2.20473e-16,8.26563e-16,0.266734,1.35973e+18,2.17585e+07,1.6681e-07
8.92826e-08,1.37582e-07,0.64894,2.41799e+14,2.17585e+07,2.1544e-07
2.89767e-08,4.34973e-08,0.666172,4.29991e+14,2.17585e+07,2.1544e-07
8.52819e-09,1.37501e-08,0.620227,7.64641e+14,2.17585e+07,2.1544e-07
2.47907e-09,4.3454e-09,0.570504,1.35973e+15,2.17585e+07,2.1544e-07
